BusinessTypeID,FHRSID,BusinessType,Hygiene,Latitude,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityName,Longitude,RatingValue
1,1398898,Restaurant/Cafe/Canteen,5.0,51.5211545,77622,501,Barking and Dagenham,0.1533376,5
1,843226,Restaurant/Cafe/Canteen,0.0,51.53849,66984,501,Barking and Dagenham,0.082214,5
1,1245221,Restaurant/Cafe/Canteen,5.0,51.51438141,75563,501,Barking and Dagenham,0.153349996,5
1,1245215,Restaurant/Cafe/Canteen,0.0,51.5121739,75548,501,Barking and Dagenham,0.1516892,4
4613,415542,Retailers - other,5.0,51.550701,3734,501,Barking and Dagenham,0.113481,5
4613,1712885,Retailers - other,10.0,51.53633881,81272,501,Barking and Dagenham,0.081871003,4
7844,1593140,Takeaway/sandwich shop,5.0,51.532068,79650,501,Barking and Dagenham,0.146155,4
4613,696242,Retailers - other,10.0,51.533425,63795,501,Barking and Dagenham,0.105558,3
7844,1278683,Takeaway/sandwich shop,5.0,51.56238937,76426,501,Barking and Dagenham,0.123055004,3
7844,628415,Takeaway/sandwich shop,5.0,51.545329,63288,501,Barking and Dagenham,0.093127,4
4613,504614,Retailers - other,0.0,51.545329,41691,501,Barking and Dagenham,0.093127,4
1,1872921,Restaurant/Cafe/Canteen,10.0,51.558878,83623,501,Barking and Dagenham,0.129283,4
4613,1095846,Retailers - other,5.0,51.5710333,73523,501,Barking and Dagenham,0.1329204,5
4613,1291310,Retailers - other,0.0,51.53110886,76626,501,Barking and Dagenham,0.146990001,5
1,1294567,Restaurant/Cafe/Canteen,0.0,51.552944,76590,501,Barking and Dagenham,0.174286,5
7844,117849,Takeaway/sandwich shop,10.0,51.5388983,47119,501,Barking and Dagenham,0.1266737,3
7844,110744,Takeaway/sandwich shop,5.0,51.564547,40323,501,Barking and Dagenham,0.175648,5
7844,115515,Takeaway/sandwich shop,5.0,51.545834,44708,501,Barking and Dagenham,0.094549,5
7844,710117,Takeaway/sandwich shop,5.0,51.542712,64394,501,Barking and Dagenham,0.165924,5
7844,1624270,Takeaway/sandwich shop,5.0,51.554493,80148,501,Barking and Dagenham,0.142421,4
7844,732185,Takeaway/sandwich shop,5.0,51.559981,65593,501,Barking and Dagenham,0.146705,5
7844,1755639,Takeaway/sandwich shop,5.0,51.534006,82030,501,Barking and Dagenham,0.151336,5
4613,1274499,Retailers - other,5.0,51.55845,76279,501,Barking and Dagenham,0.1295763,5
7844,1502263,Takeaway/sandwich shop,5.0,51.5627387,78554,501,Barking and Dagenham,0.1201817,5
1,1765885,Restaurant/Cafe/Canteen,5.0,51.5378243,82201,501,Barking and Dagenham,0.0807669,5
7844,1518749,Takeaway/sandwich shop,5.0,51.541359,78687,501,Barking and Dagenham,0.113899,3
7844,1732265,Takeaway/sandwich shop,5.0,51.562039,81690,501,Barking and Dagenham,0.123053,5
4613,128212,Retailers - other,10.0,51.543131,58061,501,Barking and Dagenham,0.147065,3
4613,1427238,Retailers - other,5.0,51.560855,78066,501,Barking and Dagenham,0.145115,4
4613,580262,Retailers - other,5.0,51.561904,62891,501,Barking and Dagenham,0.125023,5
1,1697319,Restaurant/Cafe/Canteen,5.0,51.5441852,81090,501,Barking and Dagenham,0.0775523,5
1,129300,Restaurant/Cafe/Canteen,5.0,51.52867889,5991,501,Barking and Dagenham,0.150448993,5
4613,1718576,Retailers - other,5.0,51.5289175,40036,501,Barking and Dagenham,0.1560247,4
4613,696187,Retailers - other,5.0,51.528164,62557,501,Barking and Dagenham,0.15752,4
4613,128265,Retailers - other,0.0,51.571425,58166,501,Barking and Dagenham,0.135093,4
4613,1294570,Retailers - other,10.0,51.562769,76646,501,Barking and Dagenham,0.119985,3
1,1798363,Restaurant/Cafe/Canteen,5.0,51.571207,82650,501,Barking and Dagenham,0.13172,3
4613,415728,Retailers - other,10.0,51.536587,60959,501,Barking and Dagenham,0.150838,3
1,1095842,Restaurant/Cafe/Canteen,5.0,51.53067017,72263,501,Barking and Dagenham,0.073854998,5
4613,743298,Retailers - other,10.0,51.571189,65717,501,Barking and Dagenham,0.1317732,3
4613,710107,Retailers - other,10.0,51.536338,63676,501,Barking and Dagenham,0.08187,3
7844,127510,Takeaway/sandwich shop,5.0,51.551807,56897,501,Barking and Dagenham,0.131881,5
1,1407647,Restaurant/Cafe/Canteen,5.0,51.5457585,77739,501,Barking and Dagenham,0.1248636,5
4613,628379,Retailers - other,5.0,51.539093,3641,501,Barking and Dagenham,0.129311,5
7844,415654,Takeaway/sandwich shop,10.0,51.539372,56898,501,Barking and Dagenham,0.159319,3
4613,864287,Retailers - other,5.0,51.540861,69194,501,Barking and Dagenham,0.148732,4
4613,1048204,Retailers - other,10.0,51.5380213,71187,501,Barking and Dagenham,0.0787858,3
1,1608522,Restaurant/Cafe/Canteen,5.0,51.532158,79905,501,Barking and Dagenham,0.07574,4
4613,1800738,Retailers - other,0.0,51.5288,82686,501,Barking and Dagenham,0.104667,4
4613,1384436,Retailers - other,10.0,51.5285768,77505,501,Barking and Dagenham,0.1041196,3
7844,553076,Takeaway/sandwich shop,5.0,51.5517904,62612,501,Barking and Dagenham,0.114927,5
1,1525484,Restaurant/Cafe/Canteen,0.0,51.5366401,78802,501,Barking and Dagenham,0.0816213,5
4613,1299154,Retailers - other,5.0,51.536587,76703,501,Barking and Dagenham,0.150838,4
4613,1812174,Retailers - other,10.0,51.5354283,82814,501,Barking and Dagenham,0.0946301,1
1,833713,Restaurant/Cafe/Canteen,5.0,51.532667,52410,501,Barking and Dagenham,0.130539,5
7844,1245201,Takeaway/sandwich shop,10.0,51.534083,75423,501,Barking and Dagenham,0.085834,3
7844,117154,Takeaway/sandwich shop,5.0,51.560213,4638,501,Barking and Dagenham,0.146297,5
7841,1765887,Other catering premises,5.0,51.541841,82265,501,Barking and Dagenham,0.112595,2
4613,415555,Retailers - other,5.0,51.57687,38555,501,Barking and Dagenham,0.14128,5
7844,120828,Takeaway/sandwich shop,10.0,51.532068,4969,501,Barking and Dagenham,0.146155,3
7844,1181952,Takeaway/sandwich shop,10.0,51.545257,75080,501,Barking and Dagenham,0.16055,3
4613,415620,Retailers - other,0.0,51.532068,4959,501,Barking and Dagenham,0.146155,5
4613,1568132,Retailers - other,5.0,51.562479,79310,501,Barking and Dagenham,0.122608,4
7844,1197147,Takeaway/sandwich shop,5.0,51.534006,74640,501,Barking and Dagenham,0.151336,5
7844,1257676,Takeaway/sandwich shop,5.0,51.5288,76000,501,Barking and Dagenham,0.104667,5
4613,1084594,Retailers - other,0.0,51.5709761,71273,501,Barking and Dagenham,0.1326002,1
4613,110607,Retailers - other,0.0,51.538928,40230,501,Barking and Dagenham,0.12701,5
4613,1016867,Retailers - other,0.0,51.5406723,70024,501,Barking and Dagenham,0.148333997,4
7844,114568,Takeaway/sandwich shop,5.0,51.562039,43647,501,Barking and Dagenham,0.123053,5
7844,103952,Takeaway/sandwich shop,0.0,51.537722,3519,501,Barking and Dagenham,0.078877,4
7844,843236,Takeaway/sandwich shop,0.0,51.54302,67914,501,Barking and Dagenham,0.079839,4
1,1789204,Restaurant/Cafe/Canteen,10.0,51.551539,82555,501,Barking and Dagenham,0.130786,3
7844,1720109,Takeaway/sandwich shop,10.0,51.571207,81449,501,Barking and Dagenham,0.13172,3
4613,1090481,Retailers - other,5.0,51.5618835,73069,501,Barking and Dagenham,0.1252062,5
1,1778000,Restaurant/Cafe/Canteen,0.0,51.5253914,82391,501,Barking and Dagenham,0.1245253,5
1,1392445,Restaurant/Cafe/Canteen,5.0,51.5670847,77578,501,Barking and Dagenham,0.1334571,5
4613,1812193,Retailers - other,10.0,51.55155182,82868,501,Barking and Dagenham,0.129531994,3
7844,1647179,Takeaway/sandwich shop,10.0,51.53995,80443,501,Barking and Dagenham,0.153794,3
1,781765,Restaurant/Cafe/Canteen,5.0,51.542712,67007,501,Barking and Dagenham,0.165924,5
7841,1381016,Other catering premises,0.0,51.549718,77442,501,Barking and Dagenham,0.156621,5
4613,1815654,Retailers - other,10.0,51.5371599,82911,501,Barking and Dagenham,0.0781698,3
4613,553092,Retailers - other,15.0,51.572966,62780,501,Barking and Dagenham,0.145772,2
4613,1394571,Retailers - other,0.0,51.537635,77598,501,Barking and Dagenham,0.07769,5
4613,1245209,Retailers - other,0.0,51.5622631,75503,501,Barking and Dagenham,0.1752036,5
7844,1213233,Takeaway/sandwich shop,10.0,51.571934,75302,501,Barking and Dagenham,0.141192,3
4613,1079149,Retailers - other,5.0,51.551807,72789,501,Barking and Dagenham,0.131881,5
1,127728,Restaurant/Cafe/Canteen,0.0,51.541715,57283,501,Barking and Dagenham,0.084452,4
4613,117075,Retailers - other,5.0,51.559981,4630,501,Barking and Dagenham,0.146705,5
4613,1829075,Retailers - other,10.0,51.5411841,82994,501,Barking and Dagenham,0.1483118,3
4613,415776,Retailers - other,10.0,51.540629,62034,501,Barking and Dagenham,0.147654,3
4613,1284308,Retailers - other,5.0,51.579223,76515,501,Barking and Dagenham,0.135516,5
4613,446918,Retailers - other,5.0,51.562447,62123,501,Barking and Dagenham,0.122884,4
7844,122111,Takeaway/sandwich shop,5.0,51.541852,5067,501,Barking and Dagenham,0.14813,4
7844,1789203,Takeaway/sandwich shop,10.0,51.541359,82554,501,Barking and Dagenham,0.113899,2
4613,1269277,Retailers - other,0.0,51.5373497,76017,501,Barking and Dagenham,0.081580997,4
1,1048206,Restaurant/Cafe/Canteen,5.0,51.532668,71237,501,Barking and Dagenham,0.130539,5
7844,1764798,Takeaway/sandwich shop,5.0,51.527723,82228,501,Barking and Dagenham,0.1595007,5
7844,116207,Takeaway/sandwich shop,15.0,51.538928,4539,501,Barking and Dagenham,0.12701,2
4613,1844384,Retailers - other,5.0,51.5682735,83149,501,Barking and Dagenham,0.1402805,5
7844,1844422,Takeaway/sandwich shop,5.0,51.562039,83215,501,Barking and Dagenham,0.123053,5
7844,1621524,Takeaway/sandwich shop,5.0,51.554493,80061,501,Barking and Dagenham,0.142421,3
7844,1549271,Takeaway/sandwich shop,0.0,51.534807,79171,501,Barking and Dagenham,0.151302,4
7842,710112,Hotel/bed & breakfast/guest house,0.0,51.534391,64029,501,Barking and Dagenham,0.071487,4
7842,1856696,Hotel/bed & breakfast/guest house,0.0,51.534391,83431,501,Barking and Dagenham,0.071487,5
7844,1593143,Takeaway/sandwich shop,5.0,51.5572695,79658,501,Barking and Dagenham,0.1816305,5
7840,122262,Retailers - supermarkets/hypermarkets,0.0,51.56255,50835,501,Barking and Dagenham,0.147331,4
7840,122391,Retailers - supermarkets/hypermarkets,5.0,51.537917,5092,501,Barking and Dagenham,0.148449,5
7840,103768,Retailers - supermarkets/hypermarkets,5.0,51.53668,3501,501,Barking and Dagenham,0.078339,5
4613,1008175,Retailers - other,10.0,51.56238937,71248,501,Barking and Dagenham,0.123055004,4
4613,1681620,Retailers - other,5.0,51.541852,80875,501,Barking and Dagenham,0.14813,5
7844,1705709,Takeaway/sandwich shop,5.0,51.540807,81237,501,Barking and Dagenham,0.165833,4
7844,999841,Takeaway/sandwich shop,20.0,51.533425,70755,501,Barking and Dagenham,0.105558,1
7844,696254,Takeaway/sandwich shop,10.0,51.562769,64045,501,Barking and Dagenham,0.119985,3
4613,1852982,Retailers - other,10.0,51.5409682,83316,501,Barking and Dagenham,0.148316,3
7840,1812189,Retailers - supermarkets/hypermarkets,5.0,51.5708412,82854,501,Barking and Dagenham,0.1316126,4
4613,128269,Retailers - other,10.0,51.542476,58170,501,Barking and Dagenham,0.147453,3
4613,1732272,Retailers - other,5.0,51.536587,81701,501,Barking and Dagenham,0.150838,4
4613,760230,Retailers - other,5.0,51.56384,66223,501,Barking and Dagenham,0.146641,4
4613,1245136,Retailers - other,5.0,51.53696442,72428,501,Barking and Dagenham,0.079054996,1
7844,1197143,Takeaway/sandwich shop,10.0,51.5508925,74488,501,Barking and Dagenham,0.1549138,2
4613,1392447,Retailers - other,5.0,51.5420419,77591,501,Barking and Dagenham,0.147631,5
1,1723488,Restaurant/Cafe/Canteen,0.0,51.5288994,81470,501,Barking and Dagenham,0.1546976,5
4613,993623,Retailers - other,0.0,51.55673981,70108,501,Barking and Dagenham,0.151326999,5
4613,111640,Retailers - other,10.0,51.539293,40981,501,Barking and Dagenham,0.081616,1
1,1583328,Restaurant/Cafe/Canteen,0.0,51.5358797,79528,501,Barking and Dagenham,0.0773328,5
7841,743293,Other catering premises,5.0,51.547414,63718,501,Barking and Dagenham,0.162065,4
4613,1197155,Retailers - other,0.0,51.541366,75124,501,Barking and Dagenham,0.083845,1
7844,95942,Takeaway/sandwich shop,0.0,51.539087,2889,501,Barking and Dagenham,0.080525,5
7844,121405,Takeaway/sandwich shop,0.0,51.5305766,50122,501,Barking and Dagenham,0.145621,5
4613,1824192,Retailers - other,5.0,51.538495,82934,501,Barking and Dagenham,0.079936,1
4613,964871,Retailers - other,5.0,51.558969,67354,501,Barking and Dagenham,0.130686,5
7844,128270,Takeaway/sandwich shop,15.0,51.5627786,58171,501,Barking and Dagenham,0.1214532,2
7844,1515993,Takeaway/sandwich shop,5.0,51.541715,78661,501,Barking and Dagenham,0.084452,1
1,415585,Restaurant/Cafe/Canteen,5.0,51.539793,42134,501,Barking and Dagenham,0.127901,5
7844,1864216,Takeaway/sandwich shop,10.0,51.539293,83541,501,Barking and Dagenham,0.081616,3
7841,1732255,Other catering premises,10.0,51.5369634,81680,501,Barking and Dagenham,0.0790591,1
4613,1206650,Retailers - other,5.0,51.539889,75251,501,Barking and Dagenham,0.158103,4
4613,1604177,Retailers - other,0.0,51.524622,79821,501,Barking and Dagenham,0.104474,5
1,1245179,Restaurant/Cafe/Canteen,5.0,51.562039,75142,501,Barking and Dagenham,0.123053,5
7844,1742865,Takeaway/sandwich shop,10.0,51.551427,81865,501,Barking and Dagenham,0.130016,3
7844,1450304,Takeaway/sandwich shop,10.0,51.562768,78206,501,Barking and Dagenham,0.119984,3
7844,908748,Takeaway/sandwich shop,5.0,51.56384,69790,501,Barking and Dagenham,0.146641,5
7841,415588,Other catering premises,5.0,51.550783,42620,501,Barking and Dagenham,0.131833,5
4613,1844405,Retailers - other,5.0,51.551373,83187,501,Barking and Dagenham,0.15517,4
1,1792498,Restaurant/Cafe/Canteen,0.0,51.5368661,82581,501,Barking and Dagenham,0.0766505,5
4613,118770,Retailers - other,5.0,51.539751,4807,501,Barking and Dagenham,0.160678,4
7844,1739073,Takeaway/sandwich shop,5.0,51.5362947,81749,501,Barking and Dagenham,0.0813172,5
4613,129534,Retailers - other,5.0,51.562769,60387,501,Barking and Dagenham,0.119985,5
1,1226265,Restaurant/Cafe/Canteen,5.0,51.540057,75370,501,Barking and Dagenham,0.082574,3
4613,1844392,Retailers - other,5.0,51.5603448,83159,501,Barking and Dagenham,0.1475117,4
4613,864288,Retailers - other,5.0,51.552296,69211,501,Barking and Dagenham,0.115271,5
4613,1789200,Retailers - other,10.0,51.532068,82520,501,Barking and Dagenham,0.146155,3
1,1502270,Restaurant/Cafe/Canteen,10.0,51.56376648,78589,501,Barking and Dagenham,0.146695003,4
1,1761955,Restaurant/Cafe/Canteen,5.0,51.5398518,82195,501,Barking and Dagenham,0.1581853,3
1,1540625,Restaurant/Cafe/Canteen,5.0,51.571009,79040,501,Barking and Dagenham,0.132721,4
1,465946,Restaurant/Cafe/Canteen,5.0,51.56255,62429,501,Barking and Dagenham,0.147331,5
4613,1852993,Retailers - other,0.0,51.5379769,83352,501,Barking and Dagenham,0.0792597,1
7841,1742864,Other catering premises,5.0,51.5558609,81854,501,Barking and Dagenham,0.1200784,4
4613,116236,Retailers - other,5.0,51.538928,4541,501,Barking and Dagenham,0.12701,5
4613,696226,Retailers - other,0.0,51.536781,63640,501,Barking and Dagenham,0.077709,4
7844,107546,Takeaway/sandwich shop,5.0,51.562769,38017,501,Barking and Dagenham,0.119985,1
7844,628391,Takeaway/sandwich shop,10.0,51.529929,62469,501,Barking and Dagenham,0.153941,3
7840,1389714,Retailers - supermarkets/hypermarkets,0.0,51.5636903,77569,501,Barking and Dagenham,0.1460244,5
7840,1197145,Retailers - supermarkets/hypermarkets,5.0,51.5519813,74549,501,Barking and Dagenham,0.1133203,5
7840,1177749,Retailers - supermarkets/hypermarkets,0.0,51.536569,74485,501,Barking and Dagenham,0.081059,5
7840,1783203,Retailers - supermarkets/hypermarkets,5.0,51.5420607,82431,501,Barking and Dagenham,0.1485694,5
7840,129311,Retailers - supermarkets/hypermarkets,5.0,51.541852,59948,501,Barking and Dagenham,0.148129,5
4613,1278671,Retailers - other,5.0,51.5622631,76278,501,Barking and Dagenham,0.1752036,5
7844,1781594,Takeaway/sandwich shop,5.0,51.554406,82430,501,Barking and Dagenham,0.1422841,5
4613,415752,Retailers - other,5.0,51.532068,61613,501,Barking and Dagenham,0.146155,5
7844,1769341,Takeaway/sandwich shop,5.0,51.5625178,82310,501,Barking and Dagenham,0.1224511,4
4613,129411,Retailers - other,20.0,51.531695,60114,501,Barking and Dagenham,0.093655,1
4613,1048214,Retailers - other,10.0,51.571543,72008,501,Barking and Dagenham,0.133554,3
4613,109693,Retailers - other,5.0,51.53223,3969,501,Barking and Dagenham,0.09143,5
4613,1226267,Retailers - other,5.0,51.532068,75508,501,Barking and Dagenham,0.146155,4
7840,1759010,Retailers - supermarkets/hypermarkets,5.0,51.548241,82140,501,Barking and Dagenham,0.144508,5
4613,127598,Retailers - other,5.0,51.539087,57039,501,Barking and Dagenham,0.080525,4
4613,1030106,Retailers - other,10.0,51.53580093,71862,501,Barking and Dagenham,0.094305001,3
4613,1844381,Retailers - other,5.0,51.5729264,83146,501,Barking and Dagenham,0.1450161,5
4613,1681630,Retailers - other,5.0,51.53662897,80906,501,Barking and Dagenham,0.17255607,5
7844,1772173,Takeaway/sandwich shop,10.0,51.534006,82323,501,Barking and Dagenham,0.151336,4
4613,1079147,Retailers - other,5.0,51.538258,72657,501,Barking and Dagenham,0.078065,4
4613,913328,Retailers - other,5.0,51.551417,66739,501,Barking and Dagenham,0.110629,5
4613,1245185,Retailers - other,10.0,51.5428689,75206,501,Barking and Dagenham,0.1476555,3
4613,1392448,Retailers - other,10.0,51.5426358,77592,501,Barking and Dagenham,0.1476157,3
7843,131138,Pub/bar/nightclub,5.0,51.541852,6247,501,Barking and Dagenham,0.14813,5
4613,628387,Retailers - other,10.0,51.535789,57601,501,Barking and Dagenham,0.094059,3
4613,415682,Retailers - other,5.0,51.579223,58345,501,Barking and Dagenham,0.135516,5
7844,125867,Takeaway/sandwich shop,5.0,51.55159,5449,501,Barking and Dagenham,0.153637,5
7844,1332940,Takeaway/sandwich shop,5.0,51.545329,76921,501,Barking and Dagenham,0.093127,4
7844,1746922,Takeaway/sandwich shop,5.0,51.5403577,81908,501,Barking and Dagenham,0.1477681,5
4613,1413689,Retailers - other,0.0,51.5513684,77757,501,Barking and Dagenham,0.1308035,4
4613,1359678,Retailers - other,10.0,51.5515505,77113,501,Barking and Dagenham,0.1132715,3
4613,1697317,Retailers - other,5.0,51.54185104,81088,501,Barking and Dagenham,0.14813,4
4613,126487,Retailers - other,5.0,51.540807,5555,501,Barking and Dagenham,0.165833,5
4613,1878327,Retailers - other,10.0,51.5286746,83695,501,Barking and Dagenham,0.1046864,3
4613,868951,Retailers - other,10.0,51.537722,69210,501,Barking and Dagenham,0.078877,3
4613,1048215,Retailers - other,15.0,51.5378243,72224,501,Barking and Dagenham,0.0807669,1
7844,1697474,Takeaway/sandwich shop,0.0,51.535837,81105,501,Barking and Dagenham,0.082208,5
4613,1381015,Retailers - other,5.0,51.5513827,77441,501,Barking and Dagenham,0.1551534,4
1,129116,Restaurant/Cafe/Canteen,0.0,51.541354,59557,501,Barking and Dagenham,0.084551,5
7844,1489388,Takeaway/sandwich shop,10.0,51.535788,78410,501,Barking and Dagenham,0.094059,3
4613,908744,Retailers - other,5.0,51.551258,69254,501,Barking and Dagenham,0.155482,5
4613,1814137,Retailers - other,5.0,51.558435,82844,501,Barking and Dagenham,0.129392,5
4613,1079146,Retailers - other,5.0,51.551455,72362,501,Barking and Dagenham,0.1145797,5
7844,1712895,Takeaway/sandwich shop,10.0,51.55159,81332,501,Barking and Dagenham,0.153637,3
1,1829063,Restaurant/Cafe/Canteen,10.0,51.56384,82970,501,Barking and Dagenham,0.146641,3
7843,121460,Pub/bar/nightclub,5.0,51.5613047,5018,501,Barking and Dagenham,0.1415777,5
7841,1583330,Other catering premises,15.0,51.57422256,79530,501,Barking and Dagenham,0.136623994,2
4613,504616,Retailers - other,10.0,51.546676,44055,501,Barking and Dagenham,0.165059,4
7844,1675084,Takeaway/sandwich shop,5.0,51.5610839,80814,501,Barking and Dagenham,0.1410107,5
7844,628400,Takeaway/sandwich shop,5.0,51.551494,63221,501,Barking and Dagenham,0.158826,3
1,1660848,Restaurant/Cafe/Canteen,0.0,51.56493913,80594,501,Barking and Dagenham,0.14601065,5
7844,1629597,Takeaway/sandwich shop,5.0,51.5292393,80121,501,Barking and Dagenham,0.1552903,5
